outlet,bias,headline,summary,ground_news_interest_url
The Gateway Pundit,Far Right,DEVELOPING: Border Patrol Commander Greg Bovino to Leave Minnesota... And Has No Access to His Social Media?,Update: Bovino's access to his social media has reportedly been suspended.,https://ground.news/interest/the-gateway-pundit
The Gateway Pundit,Far Right,Trump Lawsuit: IRS Leak of Tax Returns to Media,"President Trump, his family members, and the Trump Organization have filed a lawsuit against the IRS for leaking their tax return information to the media.",https://ground.news/interest/the-gateway-pundit
100% FED UP!,Far Right,"Winter Storm Update: Hundreds of Thousands Without Power, Most Flights Cancelled On A Single Day Since The Pandemic * 100PercentFedUp.com * by Anthony","It looks like the meteorologists were right. Well, at least in most states. Dozens of states have been hit by the storm, resulting in widespread power outages and flight cancellations.",https://ground.news/interest/100percentfedupcom
realnewsnow.com,Far Right,Trump Admin Moves Closer to Stripping Minnesota of Federal Funds Over Trans Athlete Policy - Real News Now,"The Trump administration took a major step Monday toward pulling federal funding from the state of Minnesota, officially referring its transgender athlete investigation to the Department of Justice after the state refused to comply with Title IX enforcement. The referral sets the stage for a high-profile legal showdown between the Trump administration and Democrat-led Minnesota over the state’s policy of allowing biological males to compete in girls’ sports.",https://ground.news/interest/realnewsnowcom
The Gateway Pundit,Far Right,"","",https://ground.news/interest/the-gateway-pundit
Twitchy,Far Right,Trump's Insurrection Act Threat: Minnesota Leaders Must Act Now or Face Consequences,Trump warns that invoking the Insurrection Act could be imminent if Minnesota officials fail to take action.,https://ground.news/interest/twitchy
The Political Insider,Far Right,Trump's 'Very Good' Call with Minneapolis Mayor Frey Amid Riots,"President Trump has a positive conversation with Minneapolis Mayor Jacob Frey, and Tom Homan will meet with the mayor tomorrow to discuss the ongoing protests.",https://ground.news/interest/the-political-insider
100% FED UP!,Far Right,7 Republican Senators Join Democrats to Block Funding Package * 100PercentFedUp.com * by Danielle,"Seven Republican senators joined Democrats to block a six-bill funding package to avoid a partial government shutdown past Friday. Previously, Republicans had threatened to shut down the government if the Democrats did not agree to their demands.",https://ground.news/interest/100percentfedupcom
100% FED UP!,Far Right,Justice Department Files Charges Against Man Accused Of Squirting Liquid On Ilhan Omar * 100PercentFedUp.com * by Danielle,The Justice Department filed charges against the man who appeared to squirt a liquid on Rep. Ilhan Omar (D-MN) during a congressional hearing.,https://ground.news/interest/100percentfedupcom
SHTF Plan,Far Right,Trump Threatens Military Action in Minnesota Over ICE Protests,"Just hours after a man was shot in the leg by federal law enforcement, United States ruler Donald Trump threatened to use the military in Minnesota to quell protests. Trump said he could invoke the “Insurrection Act” over widespread demonstrations after federal agents shot and wounded a man, and in the aftermath of the fatal shooting of a protester by an ICE (Immigration and Customs Enforcement) agent last week. “If the corrupt politicians of Minnesota do not immediately end the violence and chaos, I will invoke the In…",https://ground.news/interest/shtf-plan
PJ Media,Far Right,Trump Threatens to Invoke the Insurrection Act in Minnesota Amid Escalating Riots and Violence,Trump threatens to invoke the Insurrection Act in Minnesota following the escalation of riots and assaults.,https://ground.news/interest/pj-media
Patriot Journal,Far Right,Trump Threatens to Invoke Insurrection Act After Minnesota AG Calls For Opposition,"The rot of lawlessness is spreading across America's cities, fueled by top officials who refuse to uphold the law. The post Trump Threatens to Invoke Insurrection Act After Minnesota AG Calls For Opposition appeared first on Patriot Journal. 1 month ago · United States",https://ground.news/interest/patriot-journal
100% FED UP!,Far Right,"BREAKING: President Trump Files $10 Billion Lawsuit Against IRS, Treasury Department * 100PercentFedUp.com * by Danielle","President Trump has filed a $10 billion lawsuit against the Internal Revenue Service (IRS) and Treasury Department, alleging the agency unlawfully leaked his tax returns. ""The IRS wrongly allowed a rogue, politically-motivated employee to leak private and confidential information about President Trump, his family, and the Trump Organization to the New York Times, ProPublica and other left-wing news outlets,"" a spokesman for Trump's legal team stated.",https://ground.news/interest/100percentfedupcom
The Gateway Pundit,Far Right,"Trump Lawsuit: IRS Leaked Tax Returns, Claims President Trump","President Trump, Eric Trump, Don Jr., and the Trump Organization filed a lawsuit against the IRS, alleging that the agency leaked their tax returns.",https://ground.news/interest/the-gateway-pundit
The Savage Nation,Far Right,"Trump Sues IRS, Treasury Department Over Tax Return Leak","The president's sons, Eric Trump and Donald Trump Jr., along with the Trump Organization, have filed a $10 billion lawsuit against the IRS and the Treasury Department for leaking their confidential tax records. The suit alleges that the leak caused reputational and financial harm, public embarrassment, and unfairly tarnished their business reputations, while portraying them in a negative light.",https://ground.news/interest/the-savage-nation
WND,Far Right,Hunter Biden's Baby Mama Asks Judge to Jail Him for Failing to Pay Child Support,"Navy Joan and Lunden Roberts (Instagram) Hunter Biden's baby mama, Lunden Roberts, has asked an Arkansas judge to jail Hunter Biden for failing to pay child support. Hunter Biden has a 6-year-old daughter, Navy Joan, with former DC stripper Lunden Roberts. For years, Joe Biden refused to acknowledge Hunter Biden's lovechild with Roberts. In 2023, Lunden Roberts agreed to lower Hunter Biden's $20,000 per month child support payments to $5,000 per month. As... 1 month ago · Medford, United States",https://ground.news/interest/wnd
The Last Refuge,Far Right,"","According to U.S. officials, Ukraine did not target Russian Federation President Vladimir Putin's personal residence. However, Russia has captured one of the drones intact and plans to share the flight plan from the navigation unit. 2 months ago",https://ground.news/interest/the-last-refuge
LifeSiteNews,Far Right,"'Transgender' man kills his ex-wife and child, shoots others at high school hockey game","The deranged cross-dressing shooter, identified as Robert Dorgan, who also went by the name ‘Roberta Esposito,’ had undergone so-called ‘gender reassignment’ surgery in 2020.",https://ground.news/interest/lifesitenews
protrumpnews.com,Far Right,"""Venezuelan Opposition Leader Reveals Trump's Nobel Peace Prize""","Venezuelan opposition leader María Corina Machado presented President Donald Trump with her Nobel Peace Prize medal, describing it as a historic gesture recognizing his commitment to freedom and democracy. Fox News reported: Venezuelan opposition leader María Corina Machado said she presented President Donald Trump with her Nobel Peace Prize medal, describing it as a historic gesture recognizing his commitment to freedom and democracy. 1 month ago",https://ground.news/interest/protrumpnewscom
LifeSiteNews,Far Right,Trump's 2006 Call to Police Chief Highlights His Role in Epstein Case,"In 2006, Trump was one of the first people to call the Palm Beach police chief after learning about the Epstein investigation, according to the Miami Herald.",https://ground.news/interest/lifesitenews
100% FED UP!,Far Right,Minnesota Man Arrested for Trying to Break Luigi Mangione Out of Jail * 100PercentFedUp.com * by Kaley,A man has just been arrested for allegedly trying to bust accused United Healthcare CEO killer Luigi Mangione out of jail.,https://ground.news/interest/100percentfedupcom
miamiindependent.com,Far Right,"America At The Brink: Minnesota, The Insurrection Act And The Rule Of Law - Miami Independent","If the rule of law is to mean anything it must be enforced everywhere. Please Follow us on  Gab, Minds, Telegram, Rumble, Truth Social, Gettr, Twitter, Youtube  The United States of America is once again facing a constitutional and civil crisis, not on distant battlefields, but in the streets of Minnesota where violence has escalated and civil order has frayed. What began as protests tied to federal immigration enforcement has metastasized into a broader threat to the rule of law and the very fabric of American society.",https://ground.news/interest/miamiindependentcom
Slay News,Far Right,Canadian Leader Vows to Help China Establish ‘New World Order’,"Canadian Prime Minister Mark Carney has expressed his admiration for Canada's growing collaboration with Communist China, stating that this partnership is shaping a ""new world order."" The post Canadian Leader Vows to Help China Establish ‘New World Order’ appeared first on Slay News. 1 month ago · North Carolina, United States",https://ground.news/interest/slay-news
The Gateway Pundit,Far Right,"Trump Says Tim Walz Called Him Ahead of Tom Homan's Visit to Minneapolis - ""It was a Very Good Call, and We, Actually, Seemed to be on a Similar Wavelength""","President Trump announced on Monday that he spoke to Minnesota Governor Tim Walz and is now complying with federal authorities to apprehend criminal illegal aliens in the state. Hours after confirming that Tom Homan will travel to Minnesota tonight, Trump said Walz called him. ""It was a very good call, and we, actually, seemed to be on a similar wavelength,"" Trump...",https://ground.news/interest/the-gateway-pundit
The Gateway Pundit,Far Right,Florida House Passes Bill to Rename Palm Beach International Airport After President Trump,The Florida House of Representatives has voted to rename Palm Beach International Airport to “President Donald J. Trump” 23 hours ago · United States,https://ground.news/interest/the-gateway-pundit
The Gateway Pundit,Far Right,"Luxury Swiss Resort Kills Dozens in New Year's Eve Explosion and Fire, Overwhelming Hospitals with Burn Victims",The New Year's Eve explosion and fire at a luxury Swiss resort has left dozens dead and overwhelmed local hospitals with burn victims.,https://ground.news/interest/the-gateway-pundit
BARE NAKED ISLAM,Far Right,Acid attack on Congresswoman Ilhan Omar during town hall,"During a town hall in Minneapolis, a man sprayed a liquid in Congresswoman Ilhan Omar's face as she was discussing her plans to disband ICE and impeach DHS Secretary Kristi Noem.",https://ground.news/interest/bare-naked-islam
100% FED UP!,Far Right,"Senate Democrats, White House Reach Agreement Amid Looming Government Shutdown * 100PercentFedUp.com * by Danielle","President Trump and Senate Minority Leader Chuck Schumer (D-NY) have reportedly reached an agreement to fund the government and avoid a partial shutdown past Friday. ""I am working hard with Congress to ensure that we are able to fully fund the Government, without delay. Republicans and Democrats in Congress have come together to get the vast majority of the Government funded until September, while at the same time providing an extension to the Department of Homeland Security.""",https://ground.news/interest/100percentfedupcom
100% FED UP!,Far Right,Justice Department Files Charges Against Man Accused Of Squirting Liquid On Ilhan Omar * 100PercentFedUp.com * by Danielle,The Justice Department filed charges against the man who appeared to squirt a liquid on Rep. Ilhan Omar (D-MN) during a congressional hearing.,https://ground.news/interest/100percentfedupcom
WND,Far Right,'Central casting': Trump nominates Federal Reserve veteran to replace outgoing Jerome Powell * WorldNetDaily * by Bob Unruh,"Was youngest Fed governor ever, at 35, also served rep to G-20",https://ground.news/interest/wnd
Frontpage Mag,Far Right,Transgender Man Opens Fire at High School Hockey Game,"Roberta, a transgender man, opened fire at a high school hockey game, leaving one person dead and several others injured.",https://ground.news/interest/frontpage-mag
Patriot Journal,Far Right,Trump Files $10 Billion Lawsuit Against IRS Over Tax Return Leaks to Media,"The Trump administration has filed a $10 billion lawsuit against the Internal Revenue Service (IRS) over the unauthorized disclosure of his tax returns to the media. The lawsuit, filed in federal court in Washington, D.C., alleges that the IRS violated the President's constitutional rights by leaking his tax information to the press. The lawsuit seeks to recover the cost of the leak, as well as punitive damages.",https://ground.news/interest/patriot-journal
WLTReport,Far Right,President Trump Says Gov. Tim Walz Called Him and Asked To Work Together,"Minnesota Governor Tim Walz has reportedly reached out to President Trump, requesting a collaborative effort. According to Trump on TruthSocial, the call was productive and both leaders appeared to align on a similar vision.",https://ground.news/interest/wltreportcom
Report24,Far Right,Next Transgender Killer Shoots Around: Dead and Injured in Hockey Game,"A man in the dress who wanted to know himself as a transwife suddenly shot his own family at a hockey game in the Dennis M Lynch Arena in Pawtucket (Rhode Island). Two people and the perpetrator died, three more were seriously injured. 56-year-old Robert Dorgan was with his family on Monday afternoon (from 2 p.m. local time) at the hockey game of a young family member when he suddenly opened the fire. He shot two people (members of his own family) and himself.",https://ground.news/interest/report24
WLTReport,Far Right,"President Trump Files $10 Billion Lawsuit Against IRS, Treasury Department","President Trump has filed a $10 billion lawsuit against the Internal Revenue Service (IRS) and Treasury Department, alleging the agency unlawfully leaked his tax returns. The lawsuit claims that a rogue, politically-motivated employee leaked private and confidential information about President Trump, his family, and the Trump Organization to the New York Times, ProPublica, and other media outlets.",https://ground.news/interest/wltreportcom
100% FED UP!,Far Right,House Democrats Threaten to Start Impeachment Process Against Trump Cabinet Member * 100PercentFedUp.com * by Danielle,"House Minority Leader Rep. Hakeem Jeffries (D-NY) stated that House Democrats would initiate impeachment proceedings against the Department of Homeland Security (DHS) Secretary, which is currently held by the President of the United States.",https://ground.news/interest/100percentfedupcom
100% FED UP!,Far Right,SAVE Act Dead? Senate Majority Leader John Thune Makes Announcement On Filibuster Rule * 100PercentFedUp.com * by Danielle,"Senate Majority Leader John Thune (R-SD) said the upper legislative chamber’s filibuster rule will remain in place, striking a major blow to the progressive agenda.",https://ground.news/interest/100percentfedupcom
The Gateway Pundit,Far Right,Trump Turns the Tables on Reporter Asking About Amazon's Decision to Pay Millions For Melania Documentary,"President Trump and First Lady Melania attended the ""Melania"" premiere at the Trump Kennedy Center on Thursday evening.",https://ground.news/interest/the-gateway-pundit
WND,Far Right,"Trump's DHS places federal agents involved in Alex Pretti shooting death on administrative leave * WorldNetDaily * by Jason Hopkins, Daily Caller News Foundation",CBP spokesperson: 'This is standard protocol',https://ground.news/interest/wnd
100% FED UP!,Far Right,"Devastating Fire At Swiss Ski Resort Kills 40 People, Injures Over 100 Others * 100PercentFedUp.com * by Danielle",A devastating fire at a Swiss ski resort during a New Year’s party resulted in the deaths of 40 people and injuries to over 100 others.,https://ground.news/interest/100percentfedupcom
Report24,Far Right,Sebastian Kurz's Mention in Epstein Documents: A Political Analysis,"Sebastian Kurz's appearances in the new Epstein documents: A closer look reveals that the mentions are often based on speculation and lack concrete evidence. While the documents do contain some information about Kurz, they also contain numerous false or misleading claims. This raises questions about the motivations behind these allegations and the impact they have on Kurz's reputation.",https://ground.news/interest/report24
WND,Far Right,'Unlawful conduct': Trump sues IRS for allowing his tax records to be hacked * WorldNetDaily * by Bob Unruh,"Contractor stole records, turned them over to leftist media outlets",https://ground.news/interest/wnd
PJ Media,Far Right,Trump-Epstein Smear Campaign Collapses as New DOJ Documents Reveal Call to Police on Epstein,"Unsealed DOJ documents expose Trump's call to police on Epstein, debunking Democrats' smear campaign.",https://ground.news/interest/pj-media
News Addicts,Far Right,Government Shutdown Looms as GOP Senator Blocks Trump’s Deal,"The Senate has reached a deal to keep the government funded, but GOP fury over earmarks, border policy, and changes to the Department of Homeland Security has blown it up late Thursday, all but guaranteeing a partial shutdown this weekend. Under the agreement, Senate Minority Leader Chuck Schumer and President Donald Trump agreed to yank the DHS funding, but the deal is now in jeopardy. The post Government Shutdown Looms as GOP Senator Blocks Trump’s Deal appeared first on Ne…",https://ground.news/interest/newsaddictscom
The Savage Nation,Far Right,Trump Picks Warsh to Lead Federal Reserve,"President Donald Trump announced on Friday that he intends to nominate Kevin Warsh as the next chairman of the Federal Reserve, marking a comeback for the former Fed governor who was passed over for the top job in 2017. Warsh, a former Fed governor, is expected to bring a fresh perspective to the Federal Reserve, which is currently led by Jerome Powell.",https://ground.news/interest/the-savage-nation
100% FED UP!,Far Right,New Documents Expose President Trump as One of the First to Alert Authorities About Jeffrey Epstein * 100PercentFedUp.com * by Kaley,"Recent court documents have been released, revealing that President Trump was one of the first individuals to alert authorities about Jeffrey Epstein's alleged crimes. These documents fully exonerate the President and shed light on the full extent of his efforts to bring Epstein to justice.",https://ground.news/interest/100percentfedupcom
Todd Starnes,Far Right,Trump Must Declare Insurrection in Minnesota,It's gone from bad to worse in Minneapolis. An ICE agent was ambushed trying to arrest an illegal alien. Two protesters were arrested for assaulting the agent.,https://ground.news/interest/todd-starnes
The Savage Nation,Far Right,"Trump Sues IRS, Treasury Department Over Tax Return Leak","The president's sons Eric Trump, Donald Trump Jr, and the Trump Organization are named as plaintiffs in a $10 billion lawsuit filed in a Florida federal court on Thursday. The suit alleges that the leak of their confidential tax records caused ""reputational and financial harm, public embarrassment, unfairly tarnished their business reputations, portrayed them in a negative light, and unfairly damaged their business interests.""",https://ground.news/interest/the-savage-nation
The Political Insider,Far Right,Unidentified Substance Sprays Rep. Omar at Minneapolis Town Hall,A man sprayed an unknown substance on Rep. Ilhan Omar (D-Minn.) during her town hall meeting in Minneapolis on Tuesday. The man was tackled to the ground by security.,https://ground.news/interest/the-political-insider
100% FED UP!,Far Right,Ilhan Omar Sprayed With Unknown Liquid During Town Hall * 100PercentFedUp.com * by Danielle,A man confronted Rep. Ilhan Omar (D-MN) during a town hall event in Minneapolis and sprayed her with an unknown liquid.,https://ground.news/interest/100percentfedupcom
Slay News,Far Right,Government Shutdown Looms as 7 Senate Republicans Join Democrats to Block Major Funding Package,"Senate Democrats followed through on their threat to block a sweeping government funding package, but the effort succeeded only after several Senate Republicans unexpectedly joined them to derail the legislation.",https://ground.news/interest/slay-news
The Thinking Conservative,Far Right,"","The Department of Justice is releasing 3 million pages, 180,000 images, and 2,000 videos related to late convicted sex offender and accused sex trafficker Jeffrey Epstein.",https://ground.news/interest/the-thinking-conservative
100% FED UP!,Far Right,Florida House Passes Law to Re-Name Palm Beach International Airport After President Trump * 100PercentFedUp.com * by Kaley,"In a 81-30 vote, the Florida House has passed a law that would re-name an international airport in the state after President Trump. The proposed law would change the name of Palm Beach International Airport to “President Donald J. Trump International Airport.”",https://ground.news/interest/100percentfedupcom
The Gateway Pundit,Far Right,"Trump Lawsuit: IRS Leaked Tax Returns, Claims President Trump and His Family","President Trump, Eric Trump, Don Jr., and the Trump Organization filed a lawsuit against the IRS, alleging that the agency leaked their tax returns.",https://ground.news/interest/the-gateway-pundit
100% FED UP!,Far Right,President Trump Announces New Fed Chair: “He’s Central Casting!” * 100PercentFedUp.com * by Noah,"President Trump just announced the new Fed Chair (spoiler alert, it’s Kevin Warsh) but that isn’t what caught my attention. The real news is that the Fed is now a puppet of the Trump administration.",https://ground.news/interest/100percentfedupcom
Fria Tider,Far Right,Peace Prize Laureate Gives Trump Medal in Response to Maduro's Kidnapping,"María Corina Machado, recipient of the Nobel Peace Prize, has given President Trump the medal in response to the kidnapping of Nicolás Maduro. The laureate is known for her advocacy of violence as a means to achieve peace.",https://ground.news/interest/fria-tider
Patriot Journal,Far Right,"Seattle Mayor Takes Stand Against Federal Immigration Enforcement, Orders Police to Investigate ICE Activities","Seattle Mayor Ed Murray has taken a bold stance against federal immigration enforcement, ordering police to investigate ICE activities and emphasizing the importance of following the law to ensure public safety.",https://ground.news/interest/patriot-journal
WLTReport,Far Right,"President Trump Files $10 Billion Lawsuit Against IRS, Treasury Department","President Trump has filed a $10 billion lawsuit against the Internal Revenue Service (IRS) and Treasury Department, alleging the agency unlawfully leaked his tax returns. The lawsuit claims that a rogue, politically-motivated employee leaked private and confidential information about President Trump, his family, and the Trump Organization to the New York Times, ProPublica, and other media outlets.",https://ground.news/interest/wltreportcom
The Thinking Conservative,Far Right,Federal Reserve Leaves Interest Rates Unchanged in First Policy Decision of 2026 - The Thinking Conservative News,"The Federal Reserve made its first policy decision of the year by leaving interest rates unchanged, signaling a cautious approach to economic growth. The post Federal Reserve Leaves Interest Rates Unchanged in First Policy Decision of 2026 appeared first on The Thinking Conservative News.",https://ground.news/interest/the-thinking-conservative
News Addicts,Far Right,Government Shutdown Looms as GOP Senator Blocks Trump’s Deal,"The Senate has reached a deal to keep the government funded, but GOP fury over earmarks, border policy, and changes to the Department of Homeland Security has blown it up late Thursday, all but guaranteeing a partial shutdown this weekend. Under the agreement, Senate Minority Leader Chuck Schumer and President Donald Trump agreed to yank the DHS funding, but the deal is now in jeopardy due to the GOP Senator's opposition. The post Government Shutdown Looms as GOP Senator Blocks Trump’s Deal appeared first on Ne…",https://ground.news/interest/newsaddictscom
realnewsnow.com,Far Right,"Trump Appoints Economist Kevin Warsh as Fed Chair, Criticizes Powell on Rates and Security","President Donald Trump has selected economist Kevin Warsh to serve as the next chairman of the Federal Reserve, signaling a potential shift in the central bank's leadership. Warsh, a longtime critic of current Fed Chair Jerome Powell, will need Senate confirmation to assume the role when Powell's term expires in May. Trump has praised Warsh's expertise and believes he will be a strong leader for the Fed.",https://ground.news/interest/realnewsnowcom
Conservative Firing Line,Far Right,"","",https://ground.news/interest/conservative-firing-line
News Addicts,Far Right,FBI Agent Arrested for Attempting to Escape Prison with Prisoner,"A Minnesota man was arrested after allegedly turning up Wednesday night at a New York federal jail, claiming to be an FBI agent and saying he had a court order from a judge to release Luigi Mangione, who is accused of murdering UnitedHealthcare CEO Brian Thompson, according to a criminal complaint filed Thursday. The man, who was wearing a bulletproof vest and carrying a gun, was apprehended by authorities after a brief standoff. The post FBI Poser Caught Trying To Break Luigi Mangione Out Of Prison appeared first on News Addicts.",https://ground.news/interest/newsaddictscom
The Gateway Pundit,Far Right,Ilhan Omar Blames President Trump For Being SQUIRTED ON | Drew Hernandez,Woke Minnesota Rep. Omar blames President Trump for being squirted on.,https://ground.news/interest/the-gateway-pundit
realnewsnow.com,Far Right,Venezuelan Opposition Leader Gifts Trump Nobel Peace Prize Medal in Oval Office Visit - Real News Now,"Venezuelan opposition leader María Corina Machado made headlines Thursday after presenting her Nobel Peace Prize medal to President Donald Trump during a private meeting at the White House. ""I presented the president of the United States the medal, the Nobel Peace Prize,"" Machado told reporters on Capitol Hill, confirming the extraordinary gesture. A photo taken inside the Oval Office showed Trump holding the encased medal with Machado at his side.",https://ground.news/interest/realnewsnowcom
Louder With Crowder,Far Right,Homeland Security: The Unseen Reality,"Homeland Security: The Unseen Reality

In this episode, Nick Sortor shares some shocking details about what's really going on at Homeland Security.",https://ground.news/interest/louder-with-crowder
Patriot Journal,Far Right,Trump Files $10 Billion Lawsuit Against IRS Over Tax Return Leaks to Media,The Trump administration has filed a $10 billion lawsuit against the Internal Revenue Service (IRS) over the unauthorized release of sensitive tax return information to the media.,https://ground.news/interest/patriot-journal
The Political Insider,Far Right,US Still Planning to Purchase Greenland Despite European Troop Deployment,"Despite European nations deploying troops to Greenland, President Donald Trump remains committed to acquiring the island.",https://ground.news/interest/the-political-insider
The Savage Nation,Far Right,Ilhan Omar Sprayed with Unknown Substance During Town Hall,"Rep. Ilhan Omar (D-MN) was allegedly sprayed with an unknown substance while speaking at a town hall event about U.S. Immigration and Customs Enforcement (ICE), according to multiple reports. In a video posted to X by CSPAN, Omar was heard discussing ICE's inability to be ""reformed"" or ""rehabilitated"" and called for the Department of Homeland Security to be ""reorganized.""",https://ground.news/interest/the-savage-nation
The Gateway Pundit,Far Right,Senate Blocks Government Funding Package Amid Deadline Looming,"The Senate voted 45-55 to block a government funding package, setting up a potential shutdown on Saturday.",https://ground.news/interest/the-gateway-pundit
Report24,Far Right,Sebastian Kurz's Mention in Epstein Documents: A New Twist in the Falling Proposals,"With over three million new documents, the fall of the Epstein scandal is in full swing. The processing of documents is chaotic, with many mentions in newsletters and newspaper clippings creating scandals that do not affect reputations. Sebastian Kurz appears four times in the new documents, raising questions about the validity of these allegations and the involvement of the Austrian chancellor.",https://ground.news/interest/report24
protrumpnews.com,Far Right,Trump Sues IRS Over Tax Return Leak,"President Donald Trump is suing the IRS and Treasury Department for $10 million, alleging that the IRS and Treasury Department caused him reputational and financial harm, public embarrassment, unfairly tarnished his business reputation, portrayed him in a false light, and negatively affected his public standing.",https://ground.news/interest/protrumpnewscom
WND,Far Right,'Unlawful conduct': Trump sues IRS for allowing his tax records to be hacked * WorldNetDaily * by Bob Unruh,"Contractor stole records, turned them over to leftist media outlets",https://ground.news/interest/wnd
WND,Far Right,'Extension': Deal on DHS funding postpones Dem-sought government shutdown for 2 weeks * WorldNetDaily * by Bob Unruh,Schumer has issued long list of demands to curtail federal border law enforcement,https://ground.news/interest/wnd
News Addicts,Far Right,FBI Agent Arrested for Attempting to Escape Prison with Prisoner,"A Minnesota man was arrested after allegedly turning up Wednesday night at a New York federal jail, claiming to be an FBI agent and saying he had a court order from a judge to release Luigi Mangione, who is accused of murdering UnitedHealthcare CEO Brian Thompson, according to a criminal complaint filed Thursday. The man, who was wearing an FBI badge, was taken into custody and questioned by authorities. The post FBI Poser Caught Trying To Break Luigi Mangione Out Of Prison appeared first on News Addicts.",https://ground.news/interest/newsaddictscom
The Political Insider,Far Right,"","",https://ground.news/interest/the-political-insider
The Thinking Conservative,Far Right,"","",https://ground.news/interest/the-thinking-conservative
Conservative Daily News,Far Right,Man Impersonating FBI Agent Attempts to Free Accused Assassin,"by Audrey Streb at CDN - A Minnesota man, Mark Anderson, 36, was charged with impersonating a federal agent after attempting to free Luigi Mangione, the man accused of assassinating a healthcare executive, from a New York jail. Anderson arrived at the Brooklyn Metropolitan Detention Center with a court order to release Mangione, but was turned away by corrections officers. Click to read the rest HERE-> Man Impersonating FBI Agent Attempts to F…",https://ground.news/interest/conservative-daily-news
Frontpage Mag,Far Right,Trump's Call to Authorities About Epstein: A Moment of Decency in a Dark Era,"""A moment of decency in a dark era."" The post Trump's Call to Authorities About Epstein appeared first on Frontpage Mag.",https://ground.news/interest/frontpage-mag
The Gateway Pundit,Far Right,"Trump Warns Against 'Corrupt' Minnesota Politicians, Threatens to Invoke Insurrection Act if ICE Agents Continue to Face Attacks","President Donald Trump warned on Thursday that he will invoke the Insurrection Act if Minnesota politicians fail to stop the attacks on ICE agents in Minneapolis. Trump's statement comes after a night of chaos in the city, where an ICE agent had to fire a defensive round after being attacked with a shovel handle by an illegal alien. The president's comments come amid growing tensions between law enforcement and immigrant groups in the city. 1 month ago · United States",https://ground.news/interest/the-gateway-pundit
100% FED UP!,Far Right,"Senate Democrats, White House Reach Agreement Amid Looming Government Shutdown * 100PercentFedUp.com * by Danielle","President Trump and Senate Minority Leader Chuck Schumer (D-NY) have reportedly reached an agreement to fund the government and avoid a partial shutdown past Friday. ""I am working hard with Congress to ensure that we are able to fully fund the Government, without delay. Republicans and Democrats in Congress have come together to get the vast majority of the Government funded until September, while at the same time providing an extension to the Department of Homeland Security.""",https://ground.news/interest/100percentfedupcom
The Thinking Conservative,Far Right,"What to Know About Kevin Warsh, Trump’s Nominee for Fed Chair - The Thinking Conservative News",President Donald Trump selected former Federal Reserve Governor Kevin Warsh as the next head of the U.S. central bank.,https://ground.news/interest/the-thinking-conservative
The Gateway Pundit,Far Right,Democrat Rep. Nadler Woken Up by Staffer During Bondi Hearing,"During a House Judiciary Committee hearing on Wednesday, US Attorney General Pam Bondi testified, while Democrat Rep. Jerrold Nadler had to be woken up by a staffer just minutes into the proceedings. Nadler fell asleep shortly after starting the hearing. Later, the two officials got into a heated exchange.",https://ground.news/interest/the-gateway-pundit
News Addicts,Far Right,Melania Trump Shares New Details On Barron’s Political ‘Transformation’,"First Lady Melania Trump joins Fox News’ “The Five” to discuss the release of her biographical film, life in the White House during President Trump’s second term and Barron’s political “transformation.” A key portion of the discussion centered on the production of the documentary. Trump explained her hands-on role, stating, “I led the production and worked closely with the director to ensure the film accurately represents my life and experiences.”",https://ground.news/interest/newsaddictscom
PJ Media,Far Right,Historic Gift from Venezuelan Leader,Venezuelan leader María Corina Machado presents President Trump with her Nobel Peace Prize in a significant gesture.,https://ground.news/interest/pj-media
The Gateway Pundit,Far Right,Storm-Battered East Coast Struggles to Reopen After Private Jet Crash in Maine,"A private jet carrying eight people crashed while attempting to take off from Bangor International Airport in Maine on Sunday, with storms battering the East Coast.",https://ground.news/interest/the-gateway-pundit
100% FED UP!,Far Right,U.S. Border Patrol Commander To Leave Minnesota * 100PercentFedUp.com * by Danielle,"U.S. Border Patrol Commander Gregory Bovino and some patrol agents are expected to “imminently” leave Minnesota, according to Fox News. Multiple federal sources indicate that the departure is imminent.",https://ground.news/interest/100percentfedupcom
Conservative Daily News,Far Right,Rhode Island Shooter Revealed To Be Divorced Transgender With Bizarre Online Footprint,"The transgender gunman who killed at least two family members at a Rhode Island hockey game on Monday left behind social media posts warning that gender-confused people like him could one day go “berserk.” Police identified Robert Dorgan, who they say went by Roberta, as the man who opened fire at the Pawtucket high school game before killing himself.",https://ground.news/interest/conservative-daily-news
WLTReport,Far Right,Florida House Passes Law to Name International Airport After President Trump,"In a 81-30 vote, the Florida House has approved a bill that would rename Palm Beach International Airport to ""President Donald J. Trump International Airport."" The proposed change would take effect 24 hours after the bill is signed into law by the Governor.",https://ground.news/interest/wltreportcom
The Gateway Pundit,Far Right,'The WaPo Extinction Event': Washington Post Employees Beg For Their Jobs as Owner Jeff Bezos Prepares to Fire 300 More Staff,"Employees at The Washington Post have faced significant challenges in recent years, and the situation appears to be worsening.",https://ground.news/interest/the-gateway-pundit
WLTReport,Far Right,Rhode Island Ice Skating Rink Shooting Leaves One Victim Dead,"A shooting occurred during a high school boys' hockey game at an indoor ice skating rink in Pawtucket, Rhode Island, resulting in the death of at least one young girl.",https://ground.news/interest/wltreportcom
